Timestamp,Temperature_F,Temperature_C,Humidity_Percent,Pressure_hPa,Corrected_Pressure,WindSpeed_mph,WindSpeed_m/s
2025-03-14T12:07:40Z,33.49,0.8277777777777788,60.3,1046.62,986.865,15.69,7.014057599999999
2025-03-14T12:07:50Z,43.76,6.533333333333332,53.3,985.71,985.71,26.91,12.0298464
2025-03-14T12:08:00Z,71.33,21.849999999999998,42.2,1014.34,986.014,6.33,2.8297632
2025-03-14T12:08:10Z,81.59,27.55,42.1,1011.44,986.318,0.86,0.3844544
2025-03-14T12:08:20Z,71.84,22.133333333333336,68.3,1011.6,986.6220000000001,26.42,11.8107968
2025-03-14T12:08:30Z,84.45,29.13888888888889,69.5,1012.64,986.926,0.17,0.0759968
2025-03-14T12:08:40Z,42.23,5.683333333333332,71.1,987.23,987.23,23.47,10.4920288
2025-03-14T12:08:50Z,34.91,1.6166666666666647,33.4,1032.18,989.0066666666667,19.12,8.5474048
2025-03-14T12:09:00Z,83.06,28.366666666666667,36.5,1021.41,990.7833333333333,11.39,5.091785600000001
2025-03-14T12:09:10Z,62.11,16.727777777777778,31.6,992.56,992.56,28.79,12.8702816
2025-03-14T12:09:20Z,63.34,17.41111111111111,99.5,1006.73,994.7233333333332,21.23,9.4906592
2025-03-14T12:09:30Z,89.03,31.68333333333333,39.3,1004.76,996.8866666666667,19.31,8.632342399999999
2025-03-14T12:09:40Z,36.67,2.5944444444444454,45.0,999.05,999.05,29.19,13.0490976
2025-03-14T12:09:50Z,64.46,18.033333333333328,80.1,1035.81,1001.045,13.16,5.8830464
2025-03-14T12:10:00Z,73.72,23.177777777777777,47.5,1003.04,1003.04,5.26,2.3514304
2025-03-14T12:10:10Z,76.02,24.455555555555552,89.2,1038.85,1002.5899999999999,5.9,2.6375360000000003
2025-03-14T12:10:20Z,90.94,32.74444444444444,47.6,1002.14,1002.14,5.15,2.3022560000000003
2025-03-14T12:10:30Z,66.93,19.40555555555556,23.1,1004.97,1004.97,11.88,5.3108352000000005
2025-03-14T12:10:40Z,33.67,0.9277777777777787,92.8,1004.41,1004.41,16.58,7.4119231999999995
2025-03-14T12:10:50Z,64.98,18.322222222222226,75.1,1024.41,1004.6883333333333,5.73,2.5615392000000003
2025-03-14T12:11:00Z,22.33,-5.372222222222224,90.6,1017.48,1004.9666666666667,6.98,3.1203392
2025-03-14T12:11:10Z,55.91,13.283333333333331,77.7,1026.84,1005.245,15.71,7.0229984000000005
2025-03-14T12:11:20Z,43.87,6.594444444444443,75.9,1043.55,1005.5233333333333,11.28,5.0426112
2025-03-14T12:11:30Z,64.96,18.311111111111106,68.1,992.99,1005.8016666666667,9.84,4.3988736
2025-03-14T12:11:40Z,44.43,6.905555555555555,20.2,1006.08,1006.08,22.87,10.2238048
2025-03-14T12:11:50Z,70.81,21.561111111111114,40.3,982.26,1003.1700000000001,3.77,1.6853408
2025-03-14T12:12:00Z,87.2,30.666666666666668,23.5,984.19,1000.26,17.97,8.033308799999999
2025-03-14T12:12:10Z,57.67,14.261111111111113,96.4,997.35,997.35,8.24,3.6836096
2025-03-14T12:12:20Z,95.25,35.138888888888886,47.2,1036.55,995.1625,22.64,10.120985600000001
2025-03-14T12:12:30Z,24.25,-4.305555555555555,84.8,1012.7,992.975,6.17,2.7582367999999997
2025-03-14T12:12:40Z,41.66,5.3666666666666645,79.9,1047.65,990.7875,1.42,0.6347967999999999
2025-03-14T12:12:50Z,56.15,13.416666666666666,71.6,988.6,988.6,2.59,1.1578336
2025-03-14T12:13:00Z,68.82,20.455555555555552,25.2,1034.73,990.29,15.29,6.8352416
2025-03-14T12:13:10Z,70.28,21.266666666666666,99.2,991.98,991.98,15.69,7.014057599999999
2025-03-14T12:13:20Z,20.91,-6.161111111111111,55.4,1025.38,989.685,2.9,1.296416
2025-03-14T12:13:30Z,64.0,17.77777777777778,98.8,1047.39,987.39,19.67,8.793276800000001
2025-03-14T12:13:40Z,86.37,30.20555555555556,84.5,1049.56,985.095,14.88,6.651955200000001
2025-03-14T12:13:50Z,33.11,0.6166666666666664,40.7,982.8,982.8,27.68,12.374067199999999
2025-03-14T12:14:00Z,73.95,23.305555555555557,48.1,1031.1,982.7683333333333,15.62,6.982764799999999
2025-03-14T12:14:10Z,72.59,22.55,39.9,1038.82,982.7366666666667,16.13,7.2107551999999995
2025-03-14T12:14:20Z,96.72,35.955555555555556,85.3,1007.55,982.7049999999999,24.33,10.8764832
2025-03-14T12:14:30Z,40.2,4.555555555555557,60.8,1029.43,982.6733333333333,20.65,9.231376
2025-03-14T12:14:40Z,97.92,36.62222222222223,24.8,1049.71,982.6416666666667,22.59,10.0986336
2025-03-14T12:14:50Z,52.13,11.183333333333334,38.8,982.61,982.61,19.51,8.721750400000001
2025-03-14T12:15:00Z,68.43,20.238888888888894,21.2,1022.17,984.206,6.73,3.0085792000000002
2025-03-14T12:15:10Z,42.26,5.699999999999999,20.1,1030.46,985.802,25.54,11.4174016
2025-03-14T12:15:20Z,27.27,-2.627777777777778,94.9,1029.4,987.398,25.97,11.6096288
2025-03-14T12:15:30Z,72.34,22.41111111111111,56.6,1011.37,988.994,8.39,3.7506656
2025-03-14T12:15:40Z,20.65,-6.305555555555556,72.5,990.59,990.59,5.08,2.2709632
2025-03-14T12:15:50Z,20.45,-6.416666666666667,41.0,990.92,990.92,26.9,12.025376
2025-03-14T12:16:00Z,38.54,3.633333333333333,41.4,1000.44,1000.44,27.38,12.239955199999999
2025-03-14T12:16:10Z,78.18,25.65555555555556,42.0,1041.34,1002.225,4.62,2.0653248
2025-03-14T12:16:20Z,54.43,12.461111111111112,37.4,1004.01,1004.01,26.43,11.8152672
2025-03-14T12:16:30Z,32.52,0.28888888888889064,27.0,1048.39,1004.5876923076924,13.05,5.833872
2025-03-14T12:16:40Z,68.38,20.21111111111111,93.0,1014.82,1005.1653846153846,28.95,12.941808
2025-03-14T12:16:50Z,28.19,-2.116666666666666,86.6,1049.75,1005.743076923077,4.39,1.9625055999999999
2025-03-14T12:17:00Z,45.41,7.449999999999998,63.5,1024.82,1006.3207692307692,23.92,10.6931968
2025-03-14T12:17:10Z,36.91,2.727777777777776,46.3,1026.57,1006.8984615384616,0.06,0.0268224
2025-03-14T12:17:20Z,37.66,3.1444444444444426,70.0,986.29,1007.4761538461538,2.36,1.0550144
2025-03-14T12:17:30Z,53.23,11.794444444444443,53.8,988.92,1008.0538461538462,7.79,3.4824416
2025-03-14T12:17:40Z,33.43,0.7944444444444443,40.2,1034.05,1008.6315384615384,2.76,1.2338304
2025-03-14T12:17:50Z,63.56,17.533333333333335,66.3,992.44,1009.2092307692308,24.82,11.095532799999999
2025-03-14T12:18:00Z,85.44,29.688888888888886,66.5,982.7,1009.786923076923,10.07,4.5016928
2025-03-14T12:18:10Z,96.88,36.044444444444444,34.9,1045.73,1010.3646153846154,28.87,12.9060448
2025-03-14T12:18:20Z,60.36,15.755555555555556,53.6,1023.58,1010.9423076923076,24.44,10.925657600000001
2025-03-14T12:18:30Z,97.26,36.25555555555556,65.5,1011.52,1011.52,0.65,0.290576
2025-03-14T12:18:40Z,40.09,4.494444444444446,37.2,1012.12,1012.12,26.69,11.9314976
2025-03-14T12:18:50Z,21.86,-5.633333333333334,30.0,1020.29,1020.29,19.19,8.5786976
2025-03-14T12:19:00Z,84.0,28.88888888888889,91.2,984.78,1019.7349999999999,6.54,2.9236416
2025-03-14T12:19:10Z,29.5,-1.3888888888888888,66.2,1019.18,1019.18,4.75,2.12344
2025-03-14T12:19:20Z,83.35,28.52777777777778,43.3,1024.45,1024.45,12.07,5.3957728000000005
2025-03-14T12:19:30Z,30.88,-0.6222222222222228,70.1,1009.08,1025.01,24.89,11.1268256
2025-03-14T12:19:40Z,32.3,0.16666666666666508,92.7,1006.56,1025.57,20.26,9.0570304
2025-03-14T12:19:50Z,64.36,17.977777777777778,24.1,981.03,1026.13,8.25,3.68808
2025-03-14T12:20:00Z,87.47,30.81666666666667,53.5,990.69,1026.69,20.55,9.186672
2025-03-14T12:20:10Z,64.32,17.955555555555552,84.8,1027.25,1027.25,19.53,8.7306912
2025-03-14T12:20:20Z,65.87,18.81666666666667,57.6,996.5,1026.9633333333334,20.08,8.9765632
2025-03-14T12:20:30Z,26.83,-2.872222222222223,86.8,983.57,1026.6766666666667,19.69,8.8022176
2025-03-14T12:20:40Z,45.41,7.449999999999998,76.1,1026.39,1026.39,10.66,4.7654464
2025-03-14T12:20:50Z,61.39,16.327777777777776,21.9,1002.95,1026.45,21.79,9.741001599999999
2025-03-14T12:21:00Z,95.13,35.07222222222222,76.1,999.35,1026.51,16.23,7.2554592
2025-03-14T12:21:10Z,81.13,27.29444444444444,86.6,1026.57,1026.57,14.62,6.5357248
2025-03-14T12:21:20Z,37.47,3.0388888888888883,37.0,995.73,1022.9749999999999,17.4,7.778496
2025-03-14T12:21:30Z,98.11,36.72777777777778,78.7,1019.38,1019.38,10.33,4.6179232
2025-03-14T12:21:40Z,91.61,33.11666666666667,33.9,1041.65,1019.355,23.92,10.6931968
2025-03-14T12:21:50Z,41.72,5.3999999999999995,38.4,983.2,1019.33,3.51,1.5691103999999998
2025-03-14T12:22:00Z,66.4,19.111111111111114,81.8,998.36,1019.305,27.03,12.083491200000001
2025-03-14T12:22:10Z,30.24,-0.9777777777777786,50.9,1038.11,1019.28,12.42,5.5522368
2025-03-14T12:22:20Z,57.52,14.17777777777778,30.0,1037.09,1019.255,25.55,11.421872
2025-03-14T12:22:30Z,45.23,7.349999999999998,78.0,982.67,1019.23,3.04,1.3590016
2025-03-14T12:22:40Z,92.21,33.449999999999996,44.4,994.87,1019.205,16.08,7.188403199999999
2025-03-14T12:22:50Z,48.21,9.005555555555556,89.7,991.89,1019.1800000000001,17.15,7.666735999999999
2025-03-14T12:23:00Z,34.35,1.3055555555555562,45.2,1004.66,1019.155,1.84,0.8225536
2025-03-14T12:23:10Z,64.96,18.311111111111106,36.5,993.41,1019.13,11.91,5.3242464
2025-03-14T12:23:20Z,82.7,28.166666666666668,25.4,1007.9,1019.105,15.18,6.7860672
2025-03-14T12:23:30Z,88.95,31.63888888888889,70.0,1040.26,1019.08,19.21,8.5876384
2025-03-14T12:23:40Z,84.53,29.18333333333333,80.8,992.95,1019.0550000000001,6.0,2.68224
2025-03-14T12:23:50Z,63.37,17.427777777777777,41.7,1036.49,1019.03,19.69,8.8022176
2025-03-14T12:24:00Z,77.7,25.38888888888889,76.3,1046.79,1019.005,3.63,1.6227551999999998
2025-03-14T12:24:10Z,75.23,24.01666666666667,76.9,1018.98,1018.98,24.61,11.0016544
2025-03-14T12:24:20Z,86.7,30.38888888888889,95.0,1047.82,1018.3211111111111,25.94,11.596217600000001
2025-03-14T12:24:30Z,89.26,31.811111111111114,26.1,1029.5,1017.6622222222222,23.14,10.3445056
2025-03-14T12:24:40Z,32.53,0.29444444444444506,62.1,990.28,1017.0033333333333,23.78,10.6306112
2025-03-14T12:24:50Z,55.14,12.855555555555556,96.3,1032.68,1016.3444444444444,9.83,4.3944032
2025-03-14T12:25:00Z,89.43,31.90555555555556,53.2,988.57,1015.6855555555555,25.81,11.5381024
2025-03-14T12:25:10Z,59.55,15.305555555555555,40.8,1033.64,1015.0266666666666,18.73,8.3730592
2025-03-14T12:25:20Z,89.5,31.944444444444443,88.6,1045.92,1014.3677777777777,24.13,10.787075199999999
2025-03-14T12:25:30Z,39.71,4.283333333333334,93.5,1041.15,1013.7088888888889,15.89,7.1034656
2025-03-14T12:25:40Z,69.72,20.955555555555556,98.6,1013.05,1013.05,28.02,12.5260608
2025-03-14T12:25:50Z,66.28,19.044444444444444,93.7,1012.0,1012.0,11.7,5.2303679999999995
2025-03-14T12:26:00Z,40.43,4.683333333333334,46.4,1011.71,1011.71,10.67,4.7699168
2025-03-14T12:26:10Z,70.84,21.57777777777778,22.5,1012.93,1012.93,23.68,10.5859072
2025-03-14T12:26:20Z,89.86,32.144444444444446,90.9,1029.93,1016.0466666666666,23.02,10.290860799999999
2025-03-14T12:26:30Z,65.85,18.805555555555554,67.7,1027.68,1019.1633333333333,9.98,4.4614592
2025-03-14T12:26:40Z,31.48,-0.28888888888888864,37.7,1022.28,1022.28,20.14,9.0033856
2025-03-14T12:26:50Z,28.48,-1.9555555555555553,27.9,1041.75,1021.5827272727272,6.09,2.7224736
2025-03-14T12:27:00Z,47.26,8.477777777777776,57.4,1036.96,1020.8854545454545,3.44,1.5378176
2025-03-14T12:27:10Z,70.84,21.57777777777778,43.7,997.73,1020.1881818181818,7.27,3.2499808
2025-03-14T12:27:20Z,23.29,-4.8388888888888895,92.7,985.57,1019.4909090909091,1.75,0.78232
2025-03-14T12:27:30Z,62.79,17.105555555555554,61.0,1048.44,1018.7936363636363,26.61,11.8957344
2025-03-14T12:27:40Z,53.71,12.061111111111112,94.8,982.47,1018.0963636363637,8.13,3.6344352000000004
2025-03-14T12:27:50Z,95.71,35.39444444444444,37.8,1035.54,1017.3990909090909,16.53,7.389571200000001
2025-03-14T12:28:00Z,73.15,22.861111111111114,99.7,997.61,1016.7018181818182,19.93,8.9095072
2025-03-14T12:28:10Z,24.17,-4.349999999999999,81.3,984.43,1016.0045454545455,1.67,0.7465567999999999
2025-03-14T12:28:20Z,89.29,31.827777777777783,41.6,994.98,1015.3072727272728,22.52,10.0673408
2025-03-14T12:28:30Z,70.36,21.311111111111114,55.9,1014.61,1014.61,28.28,12.6422912
2025-03-14T12:28:40Z,72.34,22.41111111111111,26.8,997.3,1014.89,28.67,12.816636800000001
2025-03-14T12:28:50Z,64.83,18.238888888888887,67.5,994.69,1015.1700000000001,5.59,2.4989536
2025-03-14T12:29:00Z,40.32,4.622222222222223,54.8,991.03,1015.45,8.04,3.5942015999999994
2025-03-14T12:29:10Z,62.57,16.983333333333334,28.8,1015.73,1015.73,17.82,7.9662528
2025-03-14T12:29:20Z,44.39,6.883333333333334,56.0,986.64,1015.9433333333334,21.3,9.521952
2025-03-14T12:29:30Z,33.99,1.1055555555555567,43.4,1041.42,1016.1566666666666,3.88,1.7345152
2025-03-14T12:29:40Z,99.69,37.605555555555554,84.4,1043.45,1016.37,27.25,12.18184
2025-03-14T12:29:50Z,46.71,8.172222222222224,98.4,1033.48,1016.5833333333334,17.93,8.0154272
2025-03-14T12:30:00Z,68.58,20.32222222222222,23.6,1036.14,1016.7966666666666,16.02,7.161580799999999
2025-03-14T12:30:10Z,47.94,8.855555555555554,92.3,1017.01,1017.01,28.15,12.584176
2025-03-14T12:30:20Z,74.18,23.433333333333337,99.1,1002.78,1017.77,6.89,3.0801056
2025-03-14T12:30:30Z,21.76,-5.688888888888887,52.7,1004.11,1018.53,26.11,11.6722144
2025-03-14T12:30:40Z,83.03,28.35,66.1,1031.4,1019.29,28.95,12.941808
2025-03-14T12:30:50Z,64.56,18.08888888888889,87.6,1033.7,1020.0500000000001,25.77,11.520220799999999
2025-03-14T12:31:00Z,92.57,33.65,38.0,992.21,1020.8100000000001,3.76,1.6808703999999999
2025-03-14T12:31:10Z,36.38,2.433333333333335,40.3,1002.8,1021.57,8.4,3.7551360000000003
2025-03-14T12:31:20Z,65.19,18.438888888888886,72.1,1022.33,1022.33,0.28,0.1251712
2025-03-14T12:31:30Z,33.84,1.0222222222222241,74.5,1016.43,1016.43,21.82,9.7544128
2025-03-14T12:31:40Z,24.05,-4.416666666666667,73.2,1001.31,1017.776,9.73,4.3496992
2025-03-14T12:31:50Z,52.19,11.216666666666665,78.3,1045.43,1019.122,11.62,5.1946048
2025-03-14T12:32:00Z,54.46,12.47777777777778,54.9,1046.32,1020.468,10.35,4.626863999999999
2025-03-14T12:32:10Z,65.75,18.75,44.5,988.0,1021.814,24.26,10.8451904
2025-03-14T12:32:20Z,70.63,21.46111111111111,30.2,1023.16,1023.16,10.62,4.747564799999999
2025-03-14T12:32:30Z,41.55,5.305555555555554,26.4,1048.09,1022.6949999999999,4.98,2.2262592000000003
2025-03-14T12:32:40Z,30.67,-0.7388888888888879,61.8,1022.23,1022.23,13.97,6.2451488
2025-03-14T12:32:50Z,25.53,-3.5944444444444437,83.7,1016.48,1016.48,18.66,8.3417664
2025-03-14T12:33:00Z,78.53,25.85,53.6,988.24,1016.6575,0.83,0.37104319999999996
2025-03-14T12:33:10Z,45.09,7.272222222222224,63.2,992.3,1016.835,25.1,11.220704000000001
2025-03-14T12:33:20Z,33.7,0.944444444444446,79.1,1046.23,1017.0125,8.66,3.8713664
2025-03-14T12:33:30Z,37.33,2.9611111111111104,88.6,1017.19,1017.19,13.54,6.0529215999999995
2025-03-14T12:33:40Z,35.44,1.9111111111111099,20.5,1049.6,1019.5633333333334,26.67,11.9225568
2025-03-14T12:33:50Z,22.91,-5.050000000000001,24.7,1036.48,1021.9366666666666,25.12,11.2296448
2025-03-14T12:34:00Z,53.22,11.788888888888888,25.4,1024.31,1024.31,20.09,8.9810336
2025-03-14T12:34:10Z,34.95,1.6388888888888904,27.1,1008.3,1026.56,21.51,9.6158304
2025-03-14T12:34:20Z,71.58,21.988888888888887,80.8,1028.81,1028.81,13.0,5.81152
2025-03-14T12:34:30Z,68.64,20.355555555555554,24.3,980.49,1030.1599999999999,2.49,1.1131296000000002
2025-03-14T12:34:40Z,46.79,8.216666666666665,70.6,1006.95,1031.51,19.31,8.632342399999999
2025-03-14T12:34:50Z,41.23,5.127777777777776,90.0,1005.57,1032.8600000000001,17.18,7.6801471999999995
2025-03-14T12:35:00Z,87.08,30.599999999999998,64.2,1034.21,1034.21,3.31,1.4797024
2025-03-14T12:35:10Z,88.76,31.533333333333335,21.5,1014.46,1035.1875,18.96,8.475878400000001
2025-03-14T12:35:20Z,90.07,32.261111111111106,44.3,990.13,1036.165,2.85,1.274064
2025-03-14T12:35:30Z,95.22,35.12222222222223,70.9,1010.13,1037.1425,11.48,5.1320192
2025-03-14T12:35:40Z,47.27,8.483333333333336,95.0,1038.12,1038.12,24.29,10.8586016
2025-03-14T12:35:50Z,56.3,13.499999999999998,54.7,1014.59,1036.752,6.2,2.771648
2025-03-14T12:36:00Z,52.48,11.377777777777775,62.5,992.25,1035.384,24.61,11.0016544
2025-03-14T12:36:10Z,83.43,28.572222222222226,82.8,1020.05,1034.0159999999998,29.04,12.982041599999999
2025-03-14T12:36:20Z,91.3,32.94444444444444,30.9,1010.17,1032.648,13.61,6.0842144
2025-03-14T12:36:30Z,37.98,3.3222222222222206,66.5,1031.28,1031.28,24.57,10.9837728
2025-03-14T12:36:40Z,94.72,34.84444444444445,88.6,1037.33,1037.33,13.59,6.0752736
2025-03-14T12:36:50Z,20.04,-6.644444444444445,72.8,1024.24,1038.565,21.71,9.7052384
2025-03-14T12:37:00Z,87.52,30.84444444444444,67.3,1039.8,1039.8,24.47,10.9390688
2025-03-14T12:37:10Z,89.59,31.99444444444445,33.9,1030.87,1030.87,11.16,4.9889664
2025-03-14T12:37:20Z,47.29,8.494444444444444,69.6,1035.57,1035.57,21.14,9.4504256
2025-03-14T12:37:30Z,49.94,9.966666666666665,54.8,1013.18,1035.1287499999999,3.2,1.430528
2025-03-14T12:37:40Z,65.88,18.82222222222222,36.5,983.7,1034.6875,26.16,11.6945664
2025-03-14T12:37:50Z,20.15,-6.583333333333334,57.8,981.62,1034.24625,17.56,7.850022399999999
2025-03-14T12:38:00Z,32.4,0.22222222222222143,51.3,1024.63,1033.8049999999998,12.69,5.6729376
2025-03-14T12:38:10Z,36.38,2.433333333333335,25.7,1011.12,1033.36375,26.48,11.8376192
2025-03-14T12:38:20Z,20.27,-6.5166666666666675,22.6,1007.39,1032.9225,0.27,0.12070080000000001
2025-03-14T12:38:30Z,30.98,-0.5666666666666664,84.5,991.17,1032.48125,21.09,9.4280736
2025-03-14T12:38:40Z,62.93,17.183333333333334,82.1,1032.04,1032.04,2.32,1.0371328
2025-03-14T12:38:50Z,95.91,35.50555555555555,74.3,1006.43,1033.36,25.8,11.533632
2025-03-14T12:39:00Z,51.34,10.744444444444447,72.0,1006.77,1034.68,22.18,9.9153472
2025-03-14T12:39:10Z,52.14,11.18888888888889,28.8,998.72,1036.0,3.04,1.3590016
2025-03-14T12:39:20Z,29.1,-1.6111111111111103,91.5,989.79,1037.3200000000002,15.15,6.7726560000000005
2025-03-14T12:39:30Z,46.51,8.06111111111111,66.0,1038.64,1038.64,27.78,12.4187712
2025-03-14T12:39:40Z,96.03,35.57222222222222,70.9,1048.84,1039.054,18.31,8.1853024
2025-03-14T12:39:50Z,20.92,-6.155555555555555,35.1,1049.24,1039.468,2.79,1.2472416
2025-03-14T12:40:00Z,41.72,5.3999999999999995,86.1,1018.83,1039.882,5.55,2.4810719999999997
2025-03-14T12:40:10Z,41.61,5.338888888888889,35.1,995.12,1040.296,26.57,11.8778528
2025-03-14T12:40:20Z,85.76,29.866666666666667,28.2,1040.71,1040.71,19.12,8.5474048
2025-03-14T12:40:30Z,53.57,11.983333333333333,44.4,985.95,1039.3200000000002,8.22,3.6746688
2025-03-14T12:40:40Z,47.46,8.58888888888889,51.2,1037.93,1037.93,23.03,10.2953312
2025-03-14T12:40:50Z,64.61,18.116666666666667,65.6,981.83,1040.13,28.36,12.678054399999999
2025-03-14T12:41:00Z,56.16,13.42222222222222,38.2,1042.33,1042.33,13.26,5.9277504
2025-03-14T12:41:10Z,84.09,28.938888888888894,62.9,1034.89,1034.89,22.16,9.9064064
2025-03-14T12:41:20Z,79.92,26.622222222222224,82.7,998.47,1031.9966666666667,29.98,13.4022592
2025-03-14T12:41:30Z,76.26,24.58888888888889,88.1,996.68,1029.1033333333335,17.77,7.9439008
2025-03-14T12:41:40Z,96.53,35.849999999999994,33.7,1026.21,1026.21,22.32,9.9779328
2025-03-14T12:41:50Z,91.77,33.20555555555555,57.9,1013.9,1025.4775,26.09,11.6632736
2025-03-14T12:42:00Z,80.06,26.700000000000003,83.2,981.98,1024.7450000000001,13.03,5.8249312
2025-03-14T12:42:10Z,28.86,-1.7444444444444447,55.8,981.1,1024.0125,20.68,9.2447872
2025-03-14T12:42:20Z,41.17,5.094444444444445,98.2,998.38,1023.28,27.61,12.3427744
2025-03-14T12:42:30Z,93.52,34.17777777777778,21.3,1039.62,1022.5475,26.46,11.8286784
2025-03-14T12:42:40Z,82.88,28.266666666666666,92.8,987.45,1021.815,11.8,5.275072000000001
2025-03-14T12:42:50Z,89.1,31.72222222222222,84.8,1048.97,1021.0825,13.11,5.8606944
2025-03-14T12:43:00Z,89.52,31.955555555555552,48.7,1020.35,1020.35,25.83,11.5470432
2025-03-14T12:43:10Z,52.59,11.43888888888889,47.9,1048.37,1017.08,6.07,2.7135328000000003
2025-03-14T12:43:20Z,99.52,37.511111111111106,47.1,1042.92,1013.81,4.46,1.9937984
2025-03-14T12:43:30Z,35.98,2.2111111111111095,57.1,1010.54,1010.54,21.47,9.5979488
2025-03-14T12:43:40Z,52.44,11.355555555555554,32.9,1013.3,1013.3,12.21,5.458358400000001
