Timestamp,Temperature_F,Temperature_C,Humidity_Percent,Pressure_hPa,Corrected_Pressure,WindSpeed_mph,WindSpeed_m/s
2025-03-14T12:11:40Z,44.43,6.905555555555555,20.2,1006.08,1001.25,22.87,10.2238048
2025-03-14T12:12:30Z,24.25,-4.305555555555555,84.8,1012.7,1003.801,6.17,2.7582367999999997
2025-03-14T12:12:40Z,41.66,5.3666666666666645,79.9,1047.65,1010.338,1.42,0.6347967999999999
2025-03-14T12:13:20Z,20.91,-6.161111111111111,55.4,1025.38,1036.4859999999999,2.9,1.296416
2025-03-14T12:13:50Z,33.11,0.6166666666666664,40.7,982.8,1045.98,27.68,12.374067199999999
2025-03-14T12:14:30Z,40.2,4.555555555555557,60.8,1029.43,1036.0333333333333,20.65,9.231376
2025-03-14T12:15:10Z,42.26,5.699999999999999,20.1,1030.46,1030.46,25.54,11.4174016
2025-03-14T12:15:20Z,27.27,-2.627777777777778,94.9,1029.4,1029.4,25.97,11.6096288
2025-03-14T12:15:40Z,20.65,-6.305555555555556,72.5,990.59,1003.7466666666667,5.08,2.2709632
2025-03-14T12:15:50Z,20.45,-6.416666666666667,41.0,990.92,990.92,26.9,12.025376
2025-03-14T12:16:00Z,38.54,3.633333333333333,41.4,1000.44,1000.44,27.38,12.239955199999999
2025-03-14T12:16:30Z,32.52,0.28888888888889064,27.0,1048.39,1011.6385714285715,13.05,5.833872
2025-03-14T12:16:50Z,28.19,-2.116666666666666,86.6,1049.75,1019.1042857142857,4.39,1.9625055999999999
2025-03-14T12:17:00Z,45.41,7.449999999999998,63.5,1024.82,1022.8371428571428,23.92,10.6931968
2025-03-14T12:17:10Z,36.91,2.727777777777776,46.3,1026.57,1026.57,0.06,0.0268224
2025-03-14T12:17:20Z,37.66,3.1444444444444426,70.0,986.29,1007.7449999999999,2.36,1.0550144
2025-03-14T12:17:40Z,33.43,0.7944444444444443,40.2,1034.05,986.8466666666667,2.76,1.2338304
2025-03-14T12:18:40Z,40.09,4.494444444444446,37.2,1012.12,1012.12,26.69,11.9314976
2025-03-14T12:18:50Z,21.86,-5.633333333333334,30.0,1020.29,1020.29,19.19,8.5786976
2025-03-14T12:19:10Z,29.5,-1.3888888888888888,66.2,1019.18,1023.0633333333334,4.75,2.12344
2025-03-14T12:19:30Z,30.88,-0.6222222222222228,70.1,1009.08,1015.505,24.89,11.1268256
2025-03-14T12:19:40Z,32.3,0.16666666666666508,92.7,1006.56,1006.56,20.26,9.0570304
2025-03-14T12:20:30Z,26.83,-2.872222222222223,86.8,983.57,995.02,19.69,8.8022176
2025-03-14T12:20:40Z,45.41,7.449999999999998,76.1,1026.39,996.4633333333334,10.66,4.7654464
2025-03-14T12:21:20Z,37.47,3.0388888888888883,37.0,995.73,1008.785,17.4,7.778496
2025-03-14T12:21:50Z,41.72,5.3999999999999995,38.4,983.2,1022.9375,3.51,1.5691103999999998
2025-03-14T12:22:10Z,30.24,-0.9777777777777786,50.9,1038.11,1032.3725,12.42,5.5522368
2025-03-14T12:22:30Z,45.23,7.349999999999998,78.0,982.67,1022.0233333333333,3.04,1.3590016
2025-03-14T12:22:50Z,48.21,9.005555555555556,89.7,991.89,991.89,17.15,7.666735999999999
2025-03-14T12:23:00Z,34.35,1.3055555555555562,45.2,1004.66,994.96875,1.84,0.8225536
2025-03-14T12:24:40Z,32.53,0.29444444444444506,62.1,990.28,1025.7562500000001,23.78,10.6306112
2025-03-14T12:25:30Z,39.71,4.283333333333334,93.5,1041.15,1041.15,15.89,7.1034656
2025-03-14T12:26:00Z,40.43,4.683333333333334,46.4,1011.71,1011.71,10.67,4.7699168
2025-03-14T12:26:40Z,31.48,-0.28888888888888864,37.7,1022.28,1022.28,20.14,9.0033856
2025-03-14T12:26:50Z,28.48,-1.9555555555555553,27.9,1041.75,1029.62,6.09,2.7224736
2025-03-14T12:27:00Z,47.26,8.477777777777776,57.4,1036.96,1036.96,3.44,1.5378176
2025-03-14T12:27:20Z,23.29,-4.8388888888888895,92.7,985.57,1029.2745454545454,1.75,0.78232
2025-03-14T12:28:10Z,24.17,-4.349999999999999,81.3,984.43,1010.0609090909091,1.67,0.7465567999999999
2025-03-14T12:29:00Z,40.32,4.622222222222223,54.8,991.03,991.03,8.04,3.5942015999999994
2025-03-14T12:29:20Z,44.39,6.883333333333334,56.0,986.64,1017.24,21.3,9.521952
2025-03-14T12:29:30Z,33.99,1.1055555555555567,43.4,1041.42,1030.345,3.88,1.7345152
2025-03-14T12:29:50Z,46.71,8.172222222222224,98.4,1033.48,1033.48,17.93,8.0154272
2025-03-14T12:30:10Z,47.94,8.855555555555554,92.3,1017.01,1025.4633333333334,28.15,12.584176
2025-03-14T12:30:30Z,21.76,-5.688888888888887,52.7,1004.11,1004.11,26.11,11.6722144
2025-03-14T12:31:10Z,36.38,2.433333333333335,40.3,1002.8,1025.065,8.4,3.7551360000000003
2025-03-14T12:31:30Z,33.84,1.0222222222222241,74.5,1016.43,1016.43,21.82,9.7544128
2025-03-14T12:31:40Z,24.05,-4.416666666666667,73.2,1001.31,1026.3933333333332,9.73,4.3496992
2025-03-14T12:32:30Z,41.55,5.305555555555554,26.4,1048.09,1028.416,4.98,2.2262592000000003
2025-03-14T12:32:40Z,30.67,-0.7388888888888879,61.8,1022.23,1022.448,13.97,6.2451488
2025-03-14T12:32:50Z,25.53,-3.5944444444444437,83.7,1016.48,1016.48,18.66,8.3417664
2025-03-14T12:33:10Z,45.09,7.272222222222224,63.2,992.3,992.3,25.1,11.220704000000001
2025-03-14T12:33:20Z,33.7,0.944444444444446,79.1,1046.23,993.627,8.66,3.8713664
2025-03-14T12:33:30Z,37.33,2.9611111111111104,88.6,1017.19,994.954,13.54,6.0529215999999995
2025-03-14T12:33:40Z,35.44,1.9111111111111099,20.5,1049.6,996.281,26.67,11.9225568
2025-03-14T12:33:50Z,22.91,-5.050000000000001,24.7,1036.48,997.608,25.12,11.2296448
2025-03-14T12:34:10Z,34.95,1.6388888888888904,27.1,1008.3,1000.2620000000001,21.51,9.6158304
2025-03-14T12:34:40Z,46.79,8.216666666666665,70.6,1006.95,1004.243,19.31,8.632342399999999
2025-03-14T12:34:50Z,41.23,5.127777777777776,90.0,1005.57,1005.57,17.18,7.6801471999999995
2025-03-14T12:35:40Z,47.27,8.483333333333336,95.0,1038.12,1008.1255555555556,24.29,10.8586016
2025-03-14T12:36:30Z,37.98,3.3222222222222206,66.5,1031.28,1023.75,24.57,10.9837728
2025-03-14T12:36:50Z,20.04,-6.644444444444445,72.8,1024.24,1035.1766666666665,21.71,9.7052384
2025-03-14T12:37:20Z,47.29,8.494444444444444,69.6,1035.57,1035.57,21.14,9.4504256
2025-03-14T12:37:30Z,49.94,9.966666666666665,54.8,1013.18,1017.5866666666666,3.2,1.430528
2025-03-14T12:37:50Z,20.15,-6.583333333333334,57.8,981.62,981.62,17.56,7.850022399999999
2025-03-14T12:38:00Z,32.4,0.22222222222222143,51.3,1024.63,990.21,12.69,5.6729376
2025-03-14T12:38:10Z,36.38,2.433333333333335,25.7,1011.12,998.8,26.48,11.8376192
2025-03-14T12:38:20Z,20.27,-6.5166666666666675,22.6,1007.39,1007.39,0.27,0.12070080000000001
2025-03-14T12:38:30Z,30.98,-0.5666666666666664,84.5,991.17,1007.235,21.09,9.4280736
2025-03-14T12:39:20Z,29.1,-1.6111111111111103,91.5,989.79,989.79,15.15,6.7726560000000005
2025-03-14T12:39:30Z,46.51,8.06111111111111,66.0,1038.64,1009.6066666666667,27.78,12.4187712
2025-03-14T12:39:50Z,20.92,-6.155555555555555,35.1,1049.24,1049.24,2.79,1.2472416
2025-03-14T12:40:00Z,41.72,5.3999999999999995,86.1,1018.83,1047.44625,5.55,2.4810719999999997
2025-03-14T12:40:10Z,41.61,5.338888888888889,35.1,995.12,1045.6525000000001,26.57,11.8778528
2025-03-14T12:40:40Z,47.46,8.58888888888889,51.2,1037.93,1040.27125,23.03,10.2953312
2025-03-14T12:42:10Z,28.86,-1.7444444444444447,55.8,981.1,981.1,20.68,9.2447872
2025-03-14T12:42:20Z,41.17,5.094444444444445,98.2,998.38,989.9314285714286,27.61,12.3427744
2025-03-14T12:43:30Z,35.98,2.2111111111111095,57.1,1010.54,1028.1100000000001,21.47,9.5979488
2025-03-14T12:44:20Z,30.62,-0.7666666666666662,30.6,1041.0,1009.355,21.92,9.7991168
2025-03-14T12:44:30Z,26.38,-3.1222222222222227,98.8,1032.76,1032.76,19.29,8.6234016
2025-03-14T12:44:40Z,22.85,-5.083333333333332,25.6,1012.52,1028.9616666666666,18.02,8.0556608
2025-03-14T12:45:10Z,30.19,-1.0055555555555549,44.8,994.68,1017.5666666666667,14.85,6.638544
2025-03-14T12:46:00Z,43.83,6.572222222222221,83.0,984.31,984.31,0.27,0.12070080000000001
2025-03-14T12:46:40Z,34.93,1.6277777777777775,43.0,1040.49,1034.286,3.05,1.3634719999999998
2025-03-14T12:47:00Z,39.87,4.372222222222221,71.9,987.21,1020.25,17.35,7.756144000000001
2025-03-14T12:47:30Z,21.48,-5.844444444444444,84.5,1002.11,1002.11,0.86,0.3844544
2025-03-14T12:47:50Z,46.39,7.9944444444444445,58.2,1016.2,1007.496,8.95,4.001008
2025-03-14T12:48:30Z,22.78,-5.122222222222222,68.1,1024.1,1018.268,2.51,1.1220704
2025-03-14T12:49:10Z,20.15,-6.583333333333334,74.9,1029.04,1029.04,16.94,7.572857600000001
2025-03-14T12:49:20Z,39.6,4.222222222222223,27.1,994.09,1031.052,27.42,12.2578368
2025-03-14T12:49:50Z,31.79,-0.11666666666666714,51.7,1033.96,1037.088,10.48,4.6849792
2025-03-14T12:50:00Z,46.2,7.88888888888889,33.3,1013.34,1039.1,29.7,13.277088
2025-03-14T12:50:10Z,40.24,4.577777777777779,64.5,996.12,1041.112,8.02,3.5852608
2025-03-14T12:51:10Z,34.32,1.288888888888889,91.8,1038.56,1033.9,28.23,12.6199392
2025-03-14T12:51:40Z,23.08,-4.955555555555557,82.9,1014.47,1011.01,29.38,13.1340352
2025-03-14T12:52:00Z,44.28,6.822222222222223,41.1,995.75,995.75,21.24,9.495129599999999
2025-03-14T12:52:10Z,35.38,1.877777777777779,85.1,997.49,997.49,1.74,0.7778496
2025-03-14T12:52:20Z,35.46,1.9222222222222227,23.8,982.54,997.98,21.52,9.620300799999999
2025-03-14T12:54:40Z,24.96,-3.9111111111111105,66.8,1007.51,1007.51,3.08,1.3768832
2025-03-14T12:54:50Z,49.92,9.955555555555556,49.9,1022.32,1018.8633333333333,4.83,2.1592032
2025-03-14T12:55:00Z,37.3,2.944444444444443,35.8,1037.15,1030.2166666666667,8.19,3.6612576
2025-03-14T12:55:10Z,41.41,5.227777777777776,74.4,1041.57,1041.57,24.2,10.818368
2025-03-14T12:55:20Z,39.85,4.361111111111112,23.8,1001.76,1037.022,12.89,5.7623456
2025-03-14T12:55:30Z,48.23,9.016666666666664,30.0,989.59,1032.474,5.25,2.34696
2025-03-14T12:56:00Z,26.26,-3.188888888888888,28.9,1018.83,1018.83,20.29,9.070441599999999
2025-03-14T12:56:10Z,24.77,-4.0166666666666675,30.9,981.99,1018.49,3.95,1.765808
2025-03-14T12:56:20Z,39.38,4.100000000000001,38.2,1012.36,1018.15,8.52,3.8087807999999996
2025-03-14T12:57:40Z,35.11,1.7277777777777774,63.9,1017.92,1036.5966666666666,4.39,1.9625055999999999
2025-03-14T12:57:50Z,46.78,8.211111111111112,31.8,1043.02,1038.8183333333334,10.5,4.69392
2025-03-14T12:59:10Z,30.82,-0.6555555555555554,46.3,999.4,999.4,23.93,10.6976672
2025-03-14T12:59:20Z,36.88,2.7111111111111126,91.3,1010.71,1004.7083333333333,18.2,8.136128
2025-03-14T12:59:30Z,30.85,-0.6388888888888881,61.2,1027.4,1010.0166666666667,21.37,9.5532448
2025-03-14T12:59:50Z,47.39,8.55,94.4,992.69,1020.6333333333333,28.55,12.762992
2025-03-14T13:00:10Z,44.27,6.816666666666668,44.1,1031.25,1031.25,25.93,11.5917472
2025-03-14T13:00:20Z,20.6,-6.333333333333332,97.1,998.96,1033.4983333333334,15.99,7.1481696
2025-03-14T13:00:30Z,27.47,-2.5166666666666675,20.3,986.98,1035.7466666666667,15.37,6.8710048
2025-03-14T13:01:00Z,24.24,-4.311111111111113,85.4,1040.36,1042.4916666666668,22.32,9.9779328
2025-03-14T13:01:10Z,24.19,-4.338888888888889,60.8,1044.74,1044.74,20.92,9.3520768
2025-03-14T13:01:40Z,33.49,0.8277777777777788,86.1,1027.93,1041.287,8.65,3.866896
2025-03-14T13:02:00Z,45.5,7.5,95.9,1011.52,1038.9850000000001,26.4,11.801855999999999
2025-03-14T13:02:20Z,40.11,4.5055555555555555,86.9,1045.95,1036.683,1.73,0.7733791999999999
2025-03-14T13:02:40Z,28.37,-2.016666666666666,97.0,1035.23,1034.381,9.3,4.157472
2025-03-14T13:03:20Z,42.04,5.5777777777777775,87.1,1025.23,1025.23,9.31,4.1619424
2025-03-14T13:03:50Z,24.54,-4.144444444444445,52.9,1020.97,997.4075,23.46,10.487558400000001
2025-03-14T13:04:50Z,48.9,9.38888888888889,86.4,1042.15,986.0542857142857,11.07,4.9487328
2025-03-14T13:05:10Z,49.7,9.833333333333336,93.2,1043.56,987.6628571428571,12.42,5.5522368
2025-03-14T13:05:30Z,33.07,0.5944444444444446,44.1,1008.6,989.2714285714286,7.78,3.4779712000000003
2025-03-14T13:05:50Z,32.01,0.00555555555555445,48.5,990.88,990.88,25.71,11.4933984
2025-03-14T13:06:00Z,29.17,-1.5722222222222213,77.5,1004.36,989.9557142857143,29.48,13.1787392
2025-03-14T13:06:10Z,43.78,6.544444444444445,58.7,983.07,989.0314285714286,5.42,2.4229568
2025-03-14T13:07:00Z,33.16,0.6444444444444426,42.8,984.41,984.41,22.54,10.0762816
2025-03-14T13:07:40Z,24.56,-4.133333333333334,86.3,1042.42,991.9399999999999,20.37,9.1062048
2025-03-14T13:07:50Z,23.25,-4.861111111111111,25.5,1025.9,993.8225,28.88,12.910515199999999
2025-03-14T13:08:00Z,49.87,9.927777777777777,58.1,1002.66,995.7049999999999,2.88,1.2874752
2025-03-14T13:08:50Z,38.46,3.5888888888888895,75.5,1003.55,1005.1175,9.13,4.0814752
2025-03-14T13:09:00Z,46.59,8.105555555555558,82.4,1007.0,1007.0,10.88,4.8637952
2025-03-14T13:09:10Z,42.4,5.777777777777777,95.1,983.36,1005.6,19.77,8.8379808
2025-03-14T13:09:30Z,28.7,-1.8333333333333337,42.4,997.85,1002.8,12.84,5.7399936
2025-03-14T13:10:00Z,46.91,8.283333333333331,96.3,991.86,991.86,10.72,4.7922688
2025-03-14T13:10:40Z,30.0,-1.1111111111111112,56.0,1040.18,993.6659999999999,17.65,7.890255999999999
2025-03-14T13:11:00Z,49.39,9.661111111111111,54.5,997.53,997.53,26.35,11.779504000000001
2025-03-14T13:11:30Z,49.27,9.594444444444447,44.3,1029.24,1029.24,9.23,4.1261792
2025-03-14T13:11:40Z,37.49,3.050000000000001,79.2,1015.2,1024.795,13.88,6.2049152
2025-03-14T13:11:50Z,36.14,2.3000000000000003,29.8,1020.35,1020.35,12.12,5.418124799999999
2025-03-14T13:12:00Z,22.31,-5.383333333333334,46.8,1018.44,1018.44,20.96,9.3699584
2025-03-14T13:12:10Z,42.57,5.872222222222223,62.8,1033.25,1011.7566666666667,23.9,10.684256
2025-03-14T13:12:50Z,33.22,0.6777777777777771,51.8,987.71,990.6366666666667,19.51,8.721750400000001
2025-03-14T13:13:30Z,35.99,2.2166666666666677,93.2,1006.62,1006.62,2.7,1.207008
2025-03-14T13:14:20Z,47.39,8.55,52.7,983.5,1006.1114285714285,29.81,13.3262624
2025-03-14T13:14:30Z,42.01,5.56111111111111,31.7,1041.53,1008.4171428571428,21.91,9.7946464
2025-03-14T13:14:50Z,32.71,0.39444444444444493,72.8,1046.57,1013.0285714285715,28.11,12.5662944
2025-03-14T13:15:30Z,48.19,8.994444444444444,24.5,1019.26,1019.26,4.1,1.8328639999999998
2025-03-14T13:15:40Z,29.67,-1.2944444444444434,82.6,1030.86,1026.6100000000001,21.76,9.7275904
2025-03-14T13:16:00Z,29.66,-1.2999999999999998,49.8,1014.88,1029.0425,3.93,1.7568672
2025-03-14T13:17:10Z,23.58,-4.677777777777779,30.8,987.54,1004.145,28.79,12.8702816
2025-03-14T13:17:50Z,35.46,1.9222222222222227,29.8,994.85,1013.0616666666667,10.82,4.8369728
2025-03-14T13:18:50Z,29.62,-1.3222222222222217,72.5,999.12,999.12,22.32,9.9779328
2025-03-14T13:19:00Z,34.98,1.655555555555554,30.9,1044.77,999.0516666666667,16.95,7.577328
2025-03-14T13:19:10Z,41.32,5.177777777777778,82.3,998.12,998.9833333333333,20.34,9.0927936
2025-03-14T13:19:20Z,23.27,-4.8500000000000005,53.9,1029.15,998.915,13.61,6.0842144
2025-03-14T13:19:30Z,39.83,4.349999999999999,90.3,1041.53,998.8466666666667,7.55,3.375152
2025-03-14T13:20:00Z,44.5,6.944444444444445,54.2,1016.79,1012.345,17.84,7.9751936
2025-03-14T13:20:40Z,38.5,3.611111111111111,33.9,980.46,1034.775,29.56,13.214502399999999
2025-03-14T13:21:00Z,45.05,7.249999999999998,21.7,1045.85,1045.85,26.79,11.9762016
2025-03-14T13:21:10Z,37.69,3.1611111111111097,67.7,1029.17,1041.715,5.53,2.4721312
2025-03-14T13:21:50Z,26.0,-3.3333333333333335,36.5,992.17,992.17,28.53,12.754051200000001
2025-03-14T13:22:10Z,40.89,4.938888888888889,52.7,1004.28,1018.3699999999999,0.72,0.3218688
2025-03-14T13:23:20Z,34.43,1.3499999999999999,33.5,1012.32,1024.1116666666667,12.23,5.4672992
2025-03-14T13:23:40Z,36.36,2.422222222222222,85.2,1048.94,1007.49,28.36,12.678054399999999
2025-03-14T13:23:50Z,31.28,-0.39999999999999936,90.9,982.04,994.9599999999999,21.68,9.6918272
2025-03-14T13:24:10Z,22.82,-5.1,93.7,1023.06,1003.2850000000001,29.41,13.1474464
2025-03-14T13:24:30Z,31.12,-0.4888888888888883,41.8,1049.98,1018.5250000000001,20.0,8.9408
2025-03-14T13:24:50Z,21.25,-5.972222222222222,50.4,1016.16,1007.2950000000001,7.67,3.4287967999999998
2025-03-14T13:25:00Z,31.85,-0.08333333333333254,91.6,1031.73,1001.6800000000001,29.17,13.0401568
2025-03-14T13:25:10Z,44.92,7.177777777777779,32.0,995.63,996.065,11.16,4.9889664
2025-03-14T13:25:20Z,48.5,9.166666666666666,55.3,990.45,990.45,12.76,5.7042304
2025-03-14T13:26:00Z,26.38,-3.1222222222222227,55.2,1003.08,1003.08,9.71,4.3407584
2025-03-14T13:26:20Z,41.31,5.172222222222223,77.4,1043.56,997.0600000000001,25.06,11.202822399999999
2025-03-14T13:26:30Z,25.63,-3.5388888888888896,51.0,991.45,997.43,2.75,1.22936
2025-03-14T13:26:40Z,24.28,-4.288888888888888,75.3,997.8,997.8,18.0,8.04672
2025-03-14T13:26:50Z,23.26,-4.855555555555554,57.3,983.98,999.47,2.83,1.2651232000000001
2025-03-14T13:28:10Z,27.21,-2.6611111111111105,20.4,983.36,1017.4879999999999,18.86,8.4311744
2025-03-14T13:28:30Z,26.75,-2.9166666666666665,70.3,1026.88,1000.924,21.15,9.454896
2025-03-14T13:29:00Z,34.98,1.655555555555554,31.9,1043.96,984.36,16.68,7.4566272
2025-03-14T13:29:20Z,29.17,-1.5722222222222213,37.6,1018.35,984.36,27.82,12.4366528
2025-03-14T13:30:30Z,21.14,-6.033333333333333,51.6,1026.78,984.36,1.71,0.7644384
